date,currency,dvol,source
2026-01-05,BTC,43.94,bykaranteli.com
2026-01-05,ETH,61.57,bykaranteli.com
2026-01-06,BTC,44.09,bykaranteli.com
2026-01-06,ETH,61.6,bykaranteli.com
2026-01-07,BTC,44.64,bykaranteli.com
2026-01-07,ETH,59.83,bykaranteli.com
2026-01-08,BTC,43.24,bykaranteli.com
2026-01-08,ETH,59.01,bykaranteli.com
2026-01-09,BTC,40.52,bykaranteli.com
2026-01-09,ETH,57.08,bykaranteli.com
2026-01-10,BTC,41.03,bykaranteli.com
2026-01-10,ETH,57.04,bykaranteli.com
2026-01-11,BTC,41.68,bykaranteli.com
2026-01-11,ETH,58.24,bykaranteli.com
2026-01-12,BTC,41.27,bykaranteli.com
2026-01-12,ETH,57.56,bykaranteli.com
2026-01-13,BTC,41.69,bykaranteli.com
2026-01-13,ETH,58.6,bykaranteli.com
2026-01-14,BTC,40.81,bykaranteli.com
2026-01-14,ETH,57.09,bykaranteli.com
2026-01-15,BTC,40.61,bykaranteli.com
2026-01-15,ETH,56.42,bykaranteli.com
2026-01-16,BTC,38.27,bykaranteli.com
2026-01-16,ETH,53.97,bykaranteli.com
2026-01-17,BTC,39.08,bykaranteli.com
2026-01-17,ETH,54.21,bykaranteli.com
2026-01-18,BTC,40.23,bykaranteli.com
2026-01-18,ETH,55.68,bykaranteli.com
2026-01-19,BTC,39.7,bykaranteli.com
2026-01-19,ETH,55.02,bykaranteli.com
2026-01-20,BTC,42.23,bykaranteli.com
2026-01-20,ETH,56.39,bykaranteli.com
2026-01-21,BTC,40.14,bykaranteli.com
2026-01-21,ETH,54.11,bykaranteli.com
2026-01-22,BTC,38.88,bykaranteli.com
2026-01-22,ETH,54.79,bykaranteli.com
2026-01-23,BTC,38.06,bykaranteli.com
2026-01-23,ETH,53.4,bykaranteli.com
2026-01-24,BTC,38.27,bykaranteli.com
2026-01-24,ETH,54.44,bykaranteli.com
2026-01-25,BTC,41.16,bykaranteli.com
2026-01-25,ETH,55.58,bykaranteli.com
2026-01-26,BTC,38.75,bykaranteli.com
2026-01-26,ETH,54.22,bykaranteli.com
2026-01-27,BTC,38.2,bykaranteli.com
2026-01-27,ETH,54.22,bykaranteli.com
2026-01-28,BTC,38,bykaranteli.com
2026-01-28,ETH,53.67,bykaranteli.com
2026-01-29,BTC,41.55,bykaranteli.com
2026-01-29,ETH,54.69,bykaranteli.com
2026-01-30,BTC,40.45,bykaranteli.com
2026-01-30,ETH,59.15,bykaranteli.com
2026-01-31,BTC,47.58,bykaranteli.com
2026-01-31,ETH,62.78,bykaranteli.com
2026-02-01,BTC,48.27,bykaranteli.com
2026-02-01,ETH,66.29,bykaranteli.com
2026-02-02,BTC,46.29,bykaranteli.com
2026-02-02,ETH,64.24,bykaranteli.com
2026-02-03,BTC,51.74,bykaranteli.com
2026-02-03,ETH,72.26,bykaranteli.com
2026-02-04,BTC,53.47,bykaranteli.com
2026-02-04,ETH,78.02,bykaranteli.com
2026-02-05,BTC,82.62,bykaranteli.com
2026-02-05,ETH,95.78,bykaranteli.com
2026-02-06,BTC,58.85,bykaranteli.com
2026-02-06,ETH,76.89,bykaranteli.com
2026-02-07,BTC,59.35,bykaranteli.com
2026-02-07,ETH,79.46,bykaranteli.com
2026-02-08,BTC,57.29,bykaranteli.com
2026-02-08,ETH,79.41,bykaranteli.com
2026-02-09,BTC,54.46,bykaranteli.com
2026-02-09,ETH,76.89,bykaranteli.com
2026-02-10,BTC,54.84,bykaranteli.com
2026-02-10,ETH,73.92,bykaranteli.com
2026-02-11,BTC,55.29,bykaranteli.com
2026-02-11,ETH,74.62,bykaranteli.com
2026-02-12,BTC,55.28,bykaranteli.com
2026-02-12,ETH,70.23,bykaranteli.com
2026-02-13,BTC,52.04,bykaranteli.com
2026-02-13,ETH,68.22,bykaranteli.com
2026-02-14,BTC,49.89,bykaranteli.com
2026-02-14,ETH,68.95,bykaranteli.com
2026-02-15,BTC,51.28,bykaranteli.com
2026-02-15,ETH,71.58,bykaranteli.com
2026-02-16,BTC,52.19,bykaranteli.com
2026-02-16,ETH,69.43,bykaranteli.com
2026-02-17,BTC,52.01,bykaranteli.com
2026-02-17,ETH,70.18,bykaranteli.com
2026-02-18,BTC,53.67,bykaranteli.com
2026-02-18,ETH,70.78,bykaranteli.com
2026-02-19,BTC,52.66,bykaranteli.com
2026-02-19,ETH,69.78,bykaranteli.com
2026-02-20,BTC,51.43,bykaranteli.com
2026-02-20,ETH,68.03,bykaranteli.com
2026-02-21,BTC,51.7,bykaranteli.com
2026-02-21,ETH,68.45,bykaranteli.com
2026-02-22,BTC,52,bykaranteli.com
2026-02-22,ETH,69.13,bykaranteli.com
2026-02-23,BTC,56.1,bykaranteli.com
2026-02-23,ETH,72.71,bykaranteli.com
2026-02-24,BTC,57.77,bykaranteli.com
2026-02-24,ETH,70.78,bykaranteli.com
2026-02-25,BTC,53.59,bykaranteli.com
2026-02-25,ETH,71.1,bykaranteli.com
2026-02-26,BTC,52.19,bykaranteli.com
2026-02-26,ETH,70.51,bykaranteli.com
2026-02-27,BTC,52.55,bykaranteli.com
2026-02-27,ETH,71.23,bykaranteli.com
2026-02-28,BTC,55.21,bykaranteli.com
2026-02-28,ETH,72.38,bykaranteli.com
2026-03-01,BTC,55.07,bykaranteli.com
2026-03-01,ETH,72.6,bykaranteli.com
2026-03-02,BTC,53.38,bykaranteli.com
2026-03-02,ETH,73.13,bykaranteli.com
2026-03-03,BTC,55.41,bykaranteli.com
2026-03-03,ETH,73.82,bykaranteli.com
2026-03-04,BTC,55.5,bykaranteli.com
2026-03-04,ETH,75.02,bykaranteli.com
2026-03-05,BTC,54.71,bykaranteli.com
2026-03-05,ETH,76.21,bykaranteli.com
2026-03-06,BTC,55.52,bykaranteli.com
2026-03-06,ETH,76.22,bykaranteli.com
2026-03-07,BTC,58.63,bykaranteli.com
2026-03-07,ETH,76.99,bykaranteli.com
2026-03-08,BTC,60.45,bykaranteli.com
2026-03-08,ETH,78.42,bykaranteli.com
2026-03-09,BTC,55.49,bykaranteli.com
2026-03-09,ETH,74.92,bykaranteli.com
2026-03-10,BTC,55.04,bykaranteli.com
2026-03-10,ETH,75.51,bykaranteli.com
2026-03-11,BTC,53.93,bykaranteli.com
2026-03-11,ETH,74.76,bykaranteli.com
2026-03-12,BTC,54.26,bykaranteli.com
2026-03-12,ETH,74.38,bykaranteli.com
2026-03-13,BTC,52.98,bykaranteli.com
2026-03-13,ETH,74.8,bykaranteli.com
2026-03-14,BTC,53.26,bykaranteli.com
2026-03-14,ETH,75.83,bykaranteli.com
2026-03-15,BTC,52.89,bykaranteli.com
2026-03-15,ETH,76.1,bykaranteli.com
2026-03-16,BTC,52.81,bykaranteli.com
2026-03-16,ETH,75.67,bykaranteli.com
2026-03-17,BTC,51.42,bykaranteli.com
2026-03-17,ETH,75.88,bykaranteli.com
2026-03-18,BTC,53.77,bykaranteli.com
2026-03-18,ETH,78.01,bykaranteli.com
2026-03-19,BTC,54.27,bykaranteli.com
2026-03-19,ETH,79.33,bykaranteli.com
2026-03-20,BTC,54.44,bykaranteli.com
2026-03-20,ETH,78.53,bykaranteli.com
2026-03-21,BTC,55.22,bykaranteli.com
2026-03-21,ETH,79.06,bykaranteli.com
2026-03-22,BTC,56.74,bykaranteli.com
2026-03-22,ETH,79.11,bykaranteli.com
2026-03-23,BTC,53.53,bykaranteli.com
2026-03-23,ETH,75.53,bykaranteli.com
2026-03-24,BTC,52.68,bykaranteli.com
2026-03-24,ETH,74.99,bykaranteli.com
2026-03-25,BTC,51.04,bykaranteli.com
2026-03-25,ETH,73.94,bykaranteli.com
2026-03-26,BTC,52.54,bykaranteli.com
2026-03-26,ETH,75.08,bykaranteli.com
2026-03-27,BTC,53.71,bykaranteli.com
2026-03-27,ETH,73.49,bykaranteli.com
2026-03-28,BTC,53.74,bykaranteli.com
2026-03-28,ETH,74.53,bykaranteli.com
2026-03-29,BTC,54.56,bykaranteli.com
2026-03-29,ETH,74.49,bykaranteli.com
2026-03-30,BTC,55.3,bykaranteli.com
2026-03-30,ETH,74.58,bykaranteli.com
2026-03-31,BTC,52.25,bykaranteli.com
2026-03-31,ETH,72.37,bykaranteli.com
2026-04-01,BTC,51.49,bykaranteli.com
2026-04-01,ETH,72.02,bykaranteli.com
2026-04-02,BTC,50.85,bykaranteli.com
2026-04-02,ETH,71.13,bykaranteli.com
2026-04-03,BTC,47.41,bykaranteli.com
2026-04-03,ETH,68.3,bykaranteli.com
2026-04-04,BTC,47.37,bykaranteli.com
2026-04-04,ETH,68.74,bykaranteli.com
2026-04-05,BTC,47.53,bykaranteli.com
2026-04-05,ETH,69.94,bykaranteli.com
2026-04-06,BTC,48.99,bykaranteli.com
2026-04-06,ETH,69.1,bykaranteli.com
2026-04-07,BTC,47.37,bykaranteli.com
2026-04-07,ETH,69.49,bykaranteli.com
2026-04-08,BTC,44.35,bykaranteli.com
2026-04-08,ETH,65.06,bykaranteli.com
2026-04-09,BTC,44.52,bykaranteli.com
2026-04-09,ETH,63.51,bykaranteli.com
2026-04-10,BTC,43.14,bykaranteli.com
2026-04-10,ETH,64.32,bykaranteli.com
2026-04-11,BTC,44.61,bykaranteli.com
2026-04-11,ETH,66.86,bykaranteli.com
2026-04-12,BTC,45.43,bykaranteli.com
2026-04-12,ETH,66.44,bykaranteli.com
2026-04-13,BTC,44.01,bykaranteli.com
2026-04-13,ETH,66.67,bykaranteli.com
2026-04-14,BTC,44.1,bykaranteli.com
2026-04-14,ETH,65.71,bykaranteli.com
2026-04-15,BTC,43.92,bykaranteli.com
2026-04-15,ETH,65.88,bykaranteli.com
2026-04-16,BTC,42.33,bykaranteli.com
2026-04-16,ETH,65.68,bykaranteli.com
2026-04-17,BTC,42.83,bykaranteli.com
2026-04-17,ETH,64.88,bykaranteli.com
2026-04-18,BTC,44.1,bykaranteli.com
2026-04-18,ETH,67.59,bykaranteli.com
2026-04-19,BTC,43.44,bykaranteli.com
2026-04-19,ETH,68.39,bykaranteli.com
2026-04-20,BTC,42.03,bykaranteli.com
2026-04-20,ETH,65.42,bykaranteli.com
2026-04-21,BTC,42.13,bykaranteli.com
2026-04-21,ETH,64.84,bykaranteli.com
2026-04-22,BTC,43.18,bykaranteli.com
2026-04-22,ETH,63.81,bykaranteli.com
2026-04-23,BTC,42.83,bykaranteli.com
2026-04-23,ETH,64.46,bykaranteli.com
2026-04-24,BTC,40.16,bykaranteli.com
2026-04-24,ETH,60.65,bykaranteli.com
2026-04-25,BTC,40.77,bykaranteli.com
2026-04-25,ETH,60.82,bykaranteli.com
2026-04-26,BTC,40.34,bykaranteli.com
2026-04-26,ETH,61.58,bykaranteli.com
2026-04-27,BTC,40.62,bykaranteli.com
2026-04-27,ETH,59.24,bykaranteli.com
2026-04-28,BTC,40.58,bykaranteli.com
2026-04-28,ETH,57.63,bykaranteli.com
2026-04-29,BTC,39.62,bykaranteli.com
2026-04-29,ETH,57.24,bykaranteli.com
2026-04-30,BTC,38.88,bykaranteli.com
2026-04-30,ETH,56.02,bykaranteli.com
2026-05-01,BTC,38.52,bykaranteli.com
2026-05-01,ETH,54.74,bykaranteli.com
2026-05-02,BTC,39.31,bykaranteli.com
2026-05-02,ETH,54.86,bykaranteli.com
2026-05-03,BTC,39.05,bykaranteli.com
2026-05-03,ETH,55.28,bykaranteli.com
2026-05-04,BTC,41,bykaranteli.com
2026-05-04,ETH,55.86,bykaranteli.com
2026-05-05,BTC,40.28,bykaranteli.com
2026-05-05,ETH,55.03,bykaranteli.com
2026-05-06,BTC,39.41,bykaranteli.com
2026-05-06,ETH,55.56,bykaranteli.com
2026-05-07,BTC,38.85,bykaranteli.com
2026-05-07,ETH,54.22,bykaranteli.com
2026-05-08,BTC,37.66,bykaranteli.com
2026-05-08,ETH,53.45,bykaranteli.com
2026-05-09,BTC,38.61,bykaranteli.com
2026-05-09,ETH,53.79,bykaranteli.com
2026-05-10,BTC,38.72,bykaranteli.com
2026-05-10,ETH,54.61,bykaranteli.com
2026-05-11,BTC,38.33,bykaranteli.com
2026-05-11,ETH,53.53,bykaranteli.com
2026-05-12,BTC,38.55,bykaranteli.com
2026-05-12,ETH,53.33,bykaranteli.com
2026-05-13,BTC,39.83,bykaranteli.com
2026-05-13,ETH,54.2,bykaranteli.com
2026-05-14,BTC,39.02,bykaranteli.com
2026-05-14,ETH,54.21,bykaranteli.com
2026-05-15,BTC,39.05,bykaranteli.com
2026-05-15,ETH,53.33,bykaranteli.com
2026-05-16,BTC,40.21,bykaranteli.com
2026-05-16,ETH,54.13,bykaranteli.com
2026-05-17,BTC,40.24,bykaranteli.com
2026-05-17,ETH,55.63,bykaranteli.com
2026-05-18,BTC,39.93,bykaranteli.com
2026-05-18,ETH,52.99,bykaranteli.com
2026-05-19,BTC,39.76,bykaranteli.com
2026-05-19,ETH,52.15,bykaranteli.com
2026-05-20,BTC,38.47,bykaranteli.com
2026-05-20,ETH,52,bykaranteli.com
2026-05-21,BTC,36.62,bykaranteli.com
2026-05-21,ETH,49.43,bykaranteli.com
2026-05-22,BTC,37.09,bykaranteli.com
2026-05-22,ETH,50.29,bykaranteli.com
2026-05-23,BTC,36.7,bykaranteli.com
2026-05-23,ETH,50.83,bykaranteli.com
2026-05-24,BTC,36.03,bykaranteli.com
2026-05-24,ETH,51.3,bykaranteli.com
2026-05-25,BTC,34.44,bykaranteli.com
2026-05-25,ETH,47.66,bykaranteli.com
2026-05-26,BTC,35.86,bykaranteli.com
2026-05-26,ETH,48.78,bykaranteli.com
2026-05-27,BTC,37.19,bykaranteli.com
2026-05-27,ETH,49.29,bykaranteli.com
2026-05-28,BTC,37.27,bykaranteli.com
2026-05-28,ETH,49.24,bykaranteli.com
2026-05-29,BTC,35.99,bykaranteli.com
2026-05-29,ETH,48.59,bykaranteli.com
2026-05-30,BTC,35.28,bykaranteli.com
2026-05-30,ETH,48.91,bykaranteli.com
2026-05-31,BTC,36.4,bykaranteli.com
2026-05-31,ETH,49.63,bykaranteli.com
2026-06-01,BTC,37.27,bykaranteli.com
2026-06-01,ETH,49.25,bykaranteli.com
2026-06-02,BTC,43.28,bykaranteli.com
2026-06-02,ETH,55.62,bykaranteli.com
2026-06-03,BTC,47.9,bykaranteli.com
2026-06-03,ETH,60.4,bykaranteli.com
2026-06-04,BTC,46.17,bykaranteli.com
2026-06-04,ETH,59.46,bykaranteli.com
2026-06-05,BTC,49.14,bykaranteli.com
2026-06-05,ETH,68.3,bykaranteli.com
2026-06-06,BTC,48.62,bykaranteli.com
2026-06-06,ETH,69.23,bykaranteli.com
2026-06-07,BTC,49.37,bykaranteli.com
2026-06-07,ETH,67.21,bykaranteli.com
2026-06-08,BTC,45.64,bykaranteli.com
2026-06-08,ETH,61.26,bykaranteli.com
2026-06-09,BTC,46.24,bykaranteli.com
2026-06-09,ETH,61.31,bykaranteli.com
2026-06-10,BTC,46.96,bykaranteli.com
2026-06-10,ETH,61.15,bykaranteli.com
2026-06-11,BTC,43.27,bykaranteli.com
2026-06-11,ETH,56.84,bykaranteli.com
2026-06-12,BTC,40.47,bykaranteli.com
2026-06-12,ETH,55.52,bykaranteli.com
2026-06-13,BTC,40.77,bykaranteli.com
2026-06-13,ETH,55.59,bykaranteli.com
2026-06-14,BTC,40.33,bykaranteli.com
2026-06-14,ETH,55.49,bykaranteli.com
2026-06-15,BTC,38.72,bykaranteli.com
2026-06-15,ETH,54.25,bykaranteli.com
2026-06-16,BTC,37.67,bykaranteli.com
2026-06-16,ETH,54.02,bykaranteli.com
2026-06-17,BTC,39.54,bykaranteli.com
2026-06-17,ETH,55.98,bykaranteli.com
2026-06-18,BTC,42.47,bykaranteli.com
2026-06-18,ETH,58.18,bykaranteli.com
2026-06-19,BTC,40.54,bykaranteli.com
2026-06-19,ETH,57.13,bykaranteli.com
2026-06-20,BTC,39.85,bykaranteli.com
2026-06-20,ETH,56.39,bykaranteli.com
2026-06-21,BTC,41.76,bykaranteli.com
2026-06-21,ETH,58.17,bykaranteli.com
2026-06-22,BTC,40.41,bykaranteli.com
2026-06-22,ETH,55.82,bykaranteli.com
2026-06-23,BTC,41.56,bykaranteli.com
2026-06-23,ETH,56.18,bykaranteli.com
2026-06-24,BTC,45.12,bykaranteli.com
2026-06-24,ETH,58.83,bykaranteli.com
2026-06-25,BTC,46.56,bykaranteli.com
2026-06-25,ETH,60.76,bykaranteli.com
2026-06-26,BTC,45.5,bykaranteli.com
2026-06-26,ETH,59.77,bykaranteli.com
2026-06-27,BTC,45.17,bykaranteli.com
2026-06-27,ETH,59.87,bykaranteli.com
2026-06-28,BTC,47.66,bykaranteli.com
2026-06-28,ETH,61.32,bykaranteli.com
2026-06-29,BTC,42.65,bykaranteli.com
2026-06-29,ETH,57.93,bykaranteli.com
2026-06-30,BTC,44.54,bykaranteli.com
2026-06-30,ETH,58.98,bykaranteli.com
2026-07-01,BTC,42.91,bykaranteli.com
2026-07-01,ETH,56.89,bykaranteli.com
2026-07-02,BTC,40.45,bykaranteli.com
2026-07-02,ETH,55.11,bykaranteli.com
2026-07-03,BTC,39.47,bykaranteli.com
2026-07-03,ETH,53.55,bykaranteli.com
2026-07-04,BTC,39.18,bykaranteli.com
2026-07-04,ETH,52.97,bykaranteli.com
2026-07-05,BTC,38.67,bykaranteli.com
2026-07-05,ETH,53.08,bykaranteli.com
2026-07-06,BTC,37.26,bykaranteli.com
2026-07-06,ETH,52.63,bykaranteli.com
2026-07-07,BTC,38.87,bykaranteli.com
2026-07-07,ETH,53.27,bykaranteli.com
2026-07-08,BTC,39.53,bykaranteli.com
2026-07-08,ETH,53.37,bykaranteli.com
2026-07-09,BTC,37.29,bykaranteli.com
2026-07-09,ETH,51.99,bykaranteli.com
2026-07-10,BTC,36.23,bykaranteli.com
2026-07-10,ETH,49.81,bykaranteli.com
2026-07-11,BTC,36.78,bykaranteli.com
2026-07-11,ETH,50.58,bykaranteli.com
2026-07-12,BTC,37.2,bykaranteli.com
2026-07-12,ETH,50.99,bykaranteli.com
2026-07-13,BTC,37.78,bykaranteli.com
2026-07-13,ETH,51.07,bykaranteli.com
2026-07-14,BTC,36.48,bykaranteli.com
2026-07-14,ETH,49.52,bykaranteli.com
2026-07-15,BTC,35.98,bykaranteli.com
2026-07-15,ETH,49.03,bykaranteli.com
2026-07-16,BTC,36.37,bykaranteli.com
2026-07-16,ETH,49.2,bykaranteli.com
2026-07-17,BTC,36.33,bykaranteli.com
2026-07-17,ETH,48.96,bykaranteli.com
2026-07-18,BTC,35.72,bykaranteli.com
2026-07-18,ETH,49.28,bykaranteli.com
2026-07-19,BTC,36.11,bykaranteli.com
2026-07-19,ETH,49.74,bykaranteli.com
2026-07-20,BTC,36.26,bykaranteli.com
2026-07-20,ETH,50.42,bykaranteli.com
2026-07-21,BTC,37.32,bykaranteli.com
2026-07-21,ETH,50.99,bykaranteli.com
2026-07-22,BTC,38.01,bykaranteli.com
2026-07-22,ETH,51.6,bykaranteli.com
2026-07-23,BTC,38.47,bykaranteli.com
2026-07-23,ETH,51.63,bykaranteli.com
2026-07-24,BTC,37.02,bykaranteli.com
2026-07-24,ETH,50.52,bykaranteli.com
2026-07-25,BTC,37.71,bykaranteli.com
2026-07-25,ETH,51.52,bykaranteli.com
2026-07-26,BTC,37.34,bykaranteli.com
2026-07-26,ETH,51.7,bykaranteli.com
2026-07-27,BTC,37.45,bykaranteli.com
2026-07-27,ETH,51.87,bykaranteli.com
2026-07-28,BTC,37.24,bykaranteli.com
2026-07-28,ETH,53.02,bykaranteli.com
2026-07-29,BTC,37.45,bykaranteli.com
2026-07-29,ETH,52.46,bykaranteli.com
2026-07-30,BTC,35.55,bykaranteli.com
2026-07-30,ETH,50.71,bykaranteli.com
2026-07-31,BTC,35.64,bykaranteli.com
2026-07-31,ETH,50.21,bykaranteli.com
2026-08-01,BTC,35.55,bykaranteli.com
2026-08-01,ETH,50.8,bykaranteli.com
2026-08-02,BTC,35.05,bykaranteli.com
2026-08-02,ETH,49.74,bykaranteli.com
2026-08-03,BTC,34.76,bykaranteli.com
2026-08-03,ETH,49.18,bykaranteli.com
2026-08-04,BTC,34.04,bykaranteli.com
2026-08-04,ETH,47.81,bykaranteli.com
2026-08-05,BTC,34.66,bykaranteli.com
2026-08-05,ETH,48.04,bykaranteli.com
2026-08-06,BTC,34.61,bykaranteli.com
2026-08-06,ETH,47.85,bykaranteli.com
2026-08-07,BTC,34.93,bykaranteli.com
2026-08-07,ETH,47.94,bykaranteli.com
2026-08-08,BTC,33.92,bykaranteli.com
2026-08-08,ETH,47.49,bykaranteli.com
2026-08-09,BTC,34.18,bykaranteli.com
2026-08-09,ETH,48.11,bykaranteli.com
2026-08-10,BTC,34.77,bykaranteli.com
2026-08-10,ETH,49.04,bykaranteli.com
2026-08-11,BTC,36.32,bykaranteli.com
2026-08-11,ETH,49.71,bykaranteli.com
2026-08-12,BTC,36.09,bykaranteli.com
2026-08-12,ETH,49.28,bykaranteli.com
2026-08-13,BTC,35.68,bykaranteli.com
2026-08-13,ETH,49.36,bykaranteli.com
2026-08-14,BTC,34.79,bykaranteli.com
2026-08-14,ETH,48.53,bykaranteli.com
2026-08-15,BTC,34.74,bykaranteli.com
2026-08-15,ETH,47.13,bykaranteli.com
2026-08-16,BTC,34.99,bykaranteli.com
2026-08-16,ETH,47.56,bykaranteli.com
2026-08-17,BTC,35.11,bykaranteli.com
2026-08-17,ETH,47.59,bykaranteli.com
2026-08-18,BTC,34.69,bykaranteli.com
2026-08-18,ETH,46.26,bykaranteli.com
2026-08-19,BTC,34.98,bykaranteli.com
2026-08-19,ETH,46.12,bykaranteli.com
2026-08-20,BTC,37.79,bykaranteli.com
2026-08-20,ETH,52.49,bykaranteli.com
2026-08-21,BTC,39.28,bykaranteli.com
2026-08-21,ETH,52.74,bykaranteli.com
2026-08-22,BTC,43.33,bykaranteli.com
2026-08-22,ETH,57.13,bykaranteli.com
2026-08-23,BTC,42.22,bykaranteli.com
2026-08-23,ETH,56.98,bykaranteli.com
2026-08-24,BTC,43.13,bykaranteli.com
2026-08-24,ETH,60.22,bykaranteli.com
2026-08-25,BTC,43.47,bykaranteli.com
2026-08-25,ETH,58.43,bykaranteli.com
2026-08-26,BTC,43.13,bykaranteli.com
2026-08-26,ETH,58.08,bykaranteli.com
2026-08-27,BTC,40.4,bykaranteli.com
2026-08-27,ETH,56.05,bykaranteli.com
2026-08-28,BTC,41.6,bykaranteli.com
2026-08-28,ETH,56.84,bykaranteli.com
2026-08-29,BTC,38.37,bykaranteli.com
2026-08-29,ETH,51.01,bykaranteli.com
2026-08-30,BTC,37.43,bykaranteli.com
2026-08-30,ETH,51.03,bykaranteli.com
2026-08-31,BTC,36.9,bykaranteli.com
2026-08-31,ETH,51.64,bykaranteli.com
2026-09-01,BTC,37.56,bykaranteli.com
2026-09-01,ETH,51.34,bykaranteli.com
2026-09-02,BTC,38.03,bykaranteli.com
2026-09-02,ETH,51.83,bykaranteli.com
2026-09-03,BTC,37.18,bykaranteli.com
2026-09-03,ETH,50.87,bykaranteli.com
2026-09-04,BTC,39.72,bykaranteli.com
2026-09-04,ETH,53.28,bykaranteli.com
