date,symbol,exchange,long_liquidations_usd,short_liquidations_usd,events,max_single_liquidation_usd,source
2026-09-04,BOMEUSDT,okx,21823,638,24,6853,bykaranteli.com
2026-09-04,BONERUSDT,gate,58,25,9,20,bykaranteli.com
2026-09-04,BRENTOILUSDT,htx,18,0,1,18,bykaranteli.com
2026-09-04,BRENTOILUSDT,lighter,4043,0,12,954,bykaranteli.com
2026-09-04,BRETTUSDT,binance,27,668,5,604,bykaranteli.com
2026-09-04,BRETTUSDT,bybit,1909,0,6,571,bykaranteli.com
2026-09-04,BRETTUSDT,gate,92,0,1,92,bykaranteli.com
2026-09-04,BRETTUSDT,okx,47,0,1,47,bykaranteli.com
2026-09-04,BREVUSDT,binance,576,19,4,565,bykaranteli.com
2026-09-04,BREVUSDT,bybit,98,20,2,98,bykaranteli.com
2026-09-04,BROCCOLI714USDT,binance,6220,1432,17,3315,bykaranteli.com
2026-09-04,BROCCOLIF3BUSDT,binance,1354,0,3,1106,bykaranteli.com
2026-09-04,BROCCOLIUSDT,bybit,15,0,1,15,bykaranteli.com
2026-09-04,BROCCOLIUSDT,gate,3718,0,1,3718,bykaranteli.com
2026-09-04,BRUSDT,binance,39400,63345,214,5883,bykaranteli.com
2026-09-04,BRUSDT,bybit,13,9409,23,5889,bykaranteli.com
2026-09-04,BRUSDT,gate,124,287,16,111,bykaranteli.com
2026-09-04,BSBUSDT,binance,53,29,5,27,bykaranteli.com
2026-09-04,BSBUSDT,bybit,661,0,3,464,bykaranteli.com
2026-09-04,BSBUSDT,htx,109,0,1,109,bykaranteli.com
2026-09-04,BSBUSDT,okx,497,0,3,328,bykaranteli.com
2026-09-04,BSPUSDT,okx,43,0,1,43,bykaranteli.com
2026-09-04,BSVUSDT,binance,325,69,2,325,bykaranteli.com
2026-09-04,BSVUSDT,bybit,0,546,1,546,bykaranteli.com
2026-09-04,BSVUSDT,gate,876,0,1,876,bykaranteli.com
2026-09-04,BTCDOMUSDT,binance,424,11,3,419,bykaranteli.com
2026-09-04,BTCUSDT,aster,1023817,570509,76,450955,bykaranteli.com
2026-09-04,BTCUSDT,binance,44798029,8375835,1036,23174318,bykaranteli.com
2026-09-04,BTCUSDT,bybit,7781500,931830,1120,412624,bykaranteli.com
2026-09-04,BTCUSDT,deribit,207050,6730,91,15800,bykaranteli.com
2026-09-04,BTCUSDT,dydx,38107,0,53,1004,bykaranteli.com
2026-09-04,BTCUSDT,gate,5756443,1273577,918,100291,bykaranteli.com
2026-09-04,BTCUSDT,htx,3023161,361762,349,1989112,bykaranteli.com
2026-09-04,BTCUSDT,lighter,172109,23413,208,50087,bykaranteli.com
2026-09-04,BTCUSDT,okx,1917251,1428522,576,271081,bykaranteli.com
2026-09-04,BTGOUSDT,gate,6104,0,3,2562,bykaranteli.com
2026-09-04,BTRUSDT,aster,85,0,2,70,bykaranteli.com
2026-09-04,BTRUSDT,binance,74207,30545,311,4569,bykaranteli.com
2026-09-04,BTRUSDT,bybit,58537,24853,169,5657,bykaranteli.com
2026-09-04,BTRUSDT,gate,48658,1096,55,4883,bykaranteli.com
2026-09-04,BTRUSDT,htx,152,857,8,659,bykaranteli.com
2026-09-04,BTWUSDT,binance,1415,32931,52,14495,bykaranteli.com
2026-09-04,BTWUSDT,bybit,51,24,4,43,bykaranteli.com
2026-09-04,BTWUSDT,gate,215,0,4,83,bykaranteli.com
2026-09-04,BTWUSDT,htx,18,0,1,18,bykaranteli.com
2026-09-04,BULLAUSDT,aster,26,0,2,20,bykaranteli.com
2026-09-04,BULLAUSDT,binance,179090,163886,399,10265,bykaranteli.com
2026-09-04,BULLAUSDT,gate,3576,1934,35,986,bykaranteli.com
2026-09-04,BUSDT,binance,254,42,7,176,bykaranteli.com
2026-09-04,BUSDT,bybit,9,0,1,9,bykaranteli.com
2026-09-04,BUSDT,gate,150,0,1,150,bykaranteli.com
2026-09-04,BZUSDT,binance,108725,43568,40,38926,bykaranteli.com
2026-09-04,BZUSDT,bybit,20814,453,5,10967,bykaranteli.com
2026-09-04,BZUSDT,gate,57,0,1,57,bykaranteli.com
2026-09-04,BZUSDT,okx,3051,21497,21,9505,bykaranteli.com
2026-09-04,C98USDT,binance,3523,15,6,2787,bykaranteli.com
2026-09-04,C98USDT,bybit,354,0,1,354,bykaranteli.com
2026-09-04,CAKEUSDT,binance,34102,22177,59,9393,bykaranteli.com
2026-09-04,CAKEUSDT,bybit,4988,2564,9,2523,bykaranteli.com
2026-09-04,CAKEUSDT,gate,2016,0,1,2016,bykaranteli.com
2026-09-04,CAPUSDT,binance,38015,26376,120,6076,bykaranteli.com
2026-09-04,CAPUSDT,bybit,13125,2138,41,5303,bykaranteli.com
2026-09-04,CAPUSDT,gate,1049,3310,9,2353,bykaranteli.com
2026-09-04,CAPUSDT,htx,65,664,4,483,bykaranteli.com
2026-09-04,CAPUSDT,okx,14839,47202,68,28781,bykaranteli.com
2026-09-04,CARDSUSDT,aster,68,0,1,68,bykaranteli.com
2026-09-04,CARVUSDT,binance,965,0,4,486,bykaranteli.com
2026-09-04,CASHCATUSDT,aster,3328,0,5,1925,bykaranteli.com
2026-09-04,CASHCATUSDT,bybit,61483,5182,70,18801,bykaranteli.com
2026-09-04,CASHCATUSDT,gate,40494,1372,35,4905,bykaranteli.com
2026-09-04,CASHCATUSDT,htx,4857,0,2,4701,bykaranteli.com
2026-09-04,CASHCATUSDT,okx,51236,17069,117,8323,bykaranteli.com
2026-09-04,CATIUSDT,binance,13712,13955,73,5059,bykaranteli.com
2026-09-04,CATIUSDT,bybit,3098,894,11,2881,bykaranteli.com
2026-09-04,CATIUSDT,gate,2344,0,1,2344,bykaranteli.com
2026-09-04,CATLUSDT,gate,0,15,1,15,bykaranteli.com
2026-09-04,CATUSDT,binance,0,2731,2,2723,bykaranteli.com
2026-09-04,CBRSUSDT,binance,9668,1822,7,9275,bykaranteli.com
2026-09-04,CBRSUSDT,gate,0,262,1,262,bykaranteli.com
2026-09-04,CBRSUSDT,okx,0,4388,6,2052,bykaranteli.com
2026-09-04,CCLUSDT,gate,46,0,1,46,bykaranteli.com
2026-09-04,CCUSDT,binance,16779,6,7,10663,bykaranteli.com
2026-09-04,CCUSDT,bybit,1656,0,5,546,bykaranteli.com
2026-09-04,CCUSDT,gate,17,0,1,17,bykaranteli.com
2026-09-04,CCUSDT,okx,1739,0,2,1692,bykaranteli.com
2026-09-04,CELOUSDT,binance,4278,2411,7,2494,bykaranteli.com
2026-09-04,CELOUSDT,bybit,1120,102,3,799,bykaranteli.com
2026-09-04,CELOUSDT,okx,408,0,2,352,bykaranteli.com
2026-09-04,CELRUSDT,binance,230,318,3,249,bykaranteli.com
2026-09-04,CETUSUSDT,binance,1089,22,15,230,bykaranteli.com
2026-09-04,CETUSUSDT,bybit,40,0,2,25,bykaranteli.com
2026-09-04,CFGUSDT,binance,44381,283,18,23000,bykaranteli.com
2026-09-04,CFGUSDT,bybit,3025,0,5,1068,bykaranteli.com
2026-09-04,CFGUSDT,gate,7,0,1,7,bykaranteli.com
2026-09-04,CFXUSDT,binance,19026,360,14,5666,bykaranteli.com
2026-09-04,CFXUSDT,bybit,15650,0,6,11655,bykaranteli.com
2026-09-04,CFXUSDT,gate,29,0,2,25,bykaranteli.com
2026-09-04,CFXUSDT,okx,3800,0,10,1357,bykaranteli.com
2026-09-04,CGPTUSDT,binance,491,0,4,430,bykaranteli.com
2026-09-04,CHILLGUYUSDT,binance,946,209,3,941,bykaranteli.com
2026-09-04,CHILLGUYUSDT,bybit,5778,0,8,2801,bykaranteli.com
2026-09-04,CHILLGUYUSDT,gate,360,0,3,339,bykaranteli.com
2026-09-04,CHIPUSDT,aster,0,44,1,44,bykaranteli.com
2026-09-04,CHIPUSDT,binance,261481,326682,639,10764,bykaranteli.com
2026-09-04,CHIPUSDT,bybit,22585,24824,77,8750,bykaranteli.com
2026-09-04,CHIPUSDT,gate,5227,1351,31,1169,bykaranteli.com
2026-09-04,CHIPUSDT,okx,130144,203546,157,42986,bykaranteli.com
2026-09-04,CHRUSDT,binance,1206,0,2,973,bykaranteli.com
2026-09-04,CHZUSDT,binance,4159,0,11,1299,bykaranteli.com
2026-09-04,CHZUSDT,bybit,6817,262,5,4695,bykaranteli.com
2026-09-04,CHZUSDT,gate,66,0,1,66,bykaranteli.com
2026-09-04,CHZUSDT,okx,7133,0,6,3850,bykaranteli.com
2026-09-04,CIENUSDT,binance,222,70,8,106,bykaranteli.com
2026-09-04,CIENUSDT,bybit,9,0,1,9,bykaranteli.com
2026-09-04,CKBUSDT,binance,3627,164,6,1671,bykaranteli.com
2026-09-04,CKBUSDT,bybit,59,0,2,52,bykaranteli.com
2026-09-04,CLANKERUSDT,binance,107,0,5,54,bykaranteli.com
2026-09-04,CLANKERUSDT,bybit,0,10,1,10,bykaranteli.com
2026-09-04,CLOUSDT,binance,10020,11072,84,2901,bykaranteli.com
2026-09-04,CLOUSDT,bybit,9228,244,32,4888,bykaranteli.com
2026-09-04,CLOUSDT,gate,1797,0,8,819,bykaranteli.com
2026-09-04,CLSUSDT,gate,0,118,1,118,bykaranteli.com
2026-09-04,CLUSDT,aster,0,1636,1,1636,bykaranteli.com
2026-09-04,CLUSDT,binance,99637,207118,109,41324,bykaranteli.com
2026-09-04,CLUSDT,bybit,38839,6986,28,9725,bykaranteli.com
2026-09-04,CLUSDT,gate,4449,20425,28,3677,bykaranteli.com
2026-09-04,CLUSDT,okx,89365,58295,44,55476,bykaranteli.com
2026-09-04,COAIUSDT,binance,12321,161,18,8513,bykaranteli.com
2026-09-04,COAIUSDT,bybit,1367,182,4,929,bykaranteli.com
2026-09-04,COAIUSDT,gate,1244,0,2,735,bykaranteli.com
2026-09-04,COAIUSDT,okx,2007,0,6,1357,bykaranteli.com
2026-09-04,COHRUSDT,okx,1346,0,1,1346,bykaranteli.com
2026-09-04,COINUSDT,binance,8984,0,2,8623,bykaranteli.com
2026-09-04,COINUSDT,bybit,11,0,1,11,bykaranteli.com
2026-09-04,COINUSDT,okx,411,0,1,411,bykaranteli.com
2026-09-04,COLLECTUSDT,binance,355,384,12,147,bykaranteli.com
2026-09-04,COMPUSDT,binance,5714,55,13,1948,bykaranteli.com
2026-09-04,COMPUSDT,bybit,688,0,5,355,bykaranteli.com
2026-09-04,COMPUSDT,okx,1134,0,3,1071,bykaranteli.com
2026-09-04,COOKIEUSDT,binance,152,5,3,138,bykaranteli.com
2026-09-04,COOKIEUSDT,gate,744,0,1,744,bykaranteli.com
2026-09-04,COPPERUSDT,binance,1131,0,1,1131,bykaranteli.com
2026-09-04,COREUSDT,bybit,305,60,6,105,bykaranteli.com
2026-09-04,COREUSDT,gate,542,0,4,369,bykaranteli.com
2026-09-04,COREUSDT,okx,18353,2527,24,3892,bykaranteli.com
2026-09-04,COTIUSDT,binance,13590,10605,48,4927,bykaranteli.com
2026-09-04,COTIUSDT,bybit,7317,3688,12,3233,bykaranteli.com
2026-09-04,COTIUSDT,gate,131,311,3,311,bykaranteli.com
2026-09-04,COWUSDT,binance,9073,12,11,4928,bykaranteli.com
2026-09-04,COWUSDT,bybit,2657,0,2,1712,bykaranteli.com
2026-09-04,CPUSDT,gate,13658,390,45,3117,bykaranteli.com
2026-09-04,CPUSDT,okx,211836,84536,340,13780,bykaranteli.com
2026-09-04,CRCLUSDT,binance,33237,16574,30,11623,bykaranteli.com
2026-09-04,CRCLUSDT,bybit,175,37980,4,35380,bykaranteli.com
2026-09-04,CRCLUSDT,gate,702,1534,2,1534,bykaranteli.com
2026-09-04,CRCLUSDT,okx,50443,46322,25,36024,bykaranteli.com
2026-09-04,CRCLXUSDT,gate,0,208,1,208,bykaranteli.com
2026-09-04,CRDOUSDT,binance,1234,7,10,656,bykaranteli.com
2026-09-04,CRDOUSDT,bybit,444,0,2,363,bykaranteli.com
2026-09-04,CRDOUSDT,okx,1725,0,3,1085,bykaranteli.com
2026-09-04,CRMUSDT,binance,0,1348,4,863,bykaranteli.com
2026-09-04,CRMUSDT,okx,0,248,2,232,bykaranteli.com
2026-09-04,CROSSUSDT,binance,8276,0,9,4996,bykaranteli.com
2026-09-04,CROSSUSDT,bybit,84,0,2,77,bykaranteli.com
2026-09-04,CROUSDT,bybit,545,0,4,386,bykaranteli.com
2026-09-04,CROUSDT,okx,88,0,1,88,bykaranteli.com
2026-09-04,CRVUSDT,binance,139019,37356,54,49191,bykaranteli.com
2026-09-04,CRVUSDT,bybit,35305,2292,19,24655,bykaranteli.com
2026-09-04,CRVUSDT,gate,135,26,2,135,bykaranteli.com
2026-09-04,CRVUSDT,okx,59860,8040,40,17660,bykaranteli.com
2026-09-04,CRWDUSDT,binance,2,103,3,97,bykaranteli.com
2026-09-04,CRWVUSDT,binance,452,191,2,452,bykaranteli.com
2026-09-04,CRWVUSDT,gate,789,0,1,789,bykaranteli.com
2026-09-04,CSCOUSDT,binance,56,0,1,56,bykaranteli.com
2026-09-04,CSOPSAMSUNG2LUSDT,binance,0,212,2,107,bykaranteli.com
2026-09-04,CSOPSAMSUNG2LUSDT,okx,0,1202,5,939,bykaranteli.com
2026-09-04,CSOPSKHYNIX2LUSDT,binance,1288,4417,10,3387,bykaranteli.com
2026-09-04,CSOPSKHYNIX2LUSDT,okx,0,218,3,149,bykaranteli.com
2026-09-04,CTRUSDT,binance,6,63,2,63,bykaranteli.com
2026-09-04,CUSDT,binance,91,0,2,47,bykaranteli.com
2026-09-04,CUSDT,bybit,1784,0,2,1283,bykaranteli.com
2026-09-04,CVCUSDT,binance,993,0,2,988,bykaranteli.com
2026-09-04,CVXUSDT,binance,7753,346,10,3288,bykaranteli.com
2026-09-04,CVXUSDT,bybit,1022,0,3,880,bykaranteli.com
2026-09-04,CVXUSDT,gate,1078,0,2,1013,bykaranteli.com
2026-09-04,CVXUSDT,okx,0,251,4,202,bykaranteli.com
2026-09-04,CXMTUSDT,binance,20,421,3,380,bykaranteli.com
2026-09-04,CXMTUSDT,bybit,0,1038,1,1038,bykaranteli.com
2026-09-04,CXMTUSDT,okx,3109,0,2,2013,bykaranteli.com
2026-09-04,CYBERUSDT,binance,1527,6,3,1514,bykaranteli.com
2026-09-04,CYBERUSDT,bybit,1253,0,1,1253,bykaranteli.com
2026-09-04,CYSUSDT,aster,227,0,2,176,bykaranteli.com
2026-09-04,CYSUSDT,binance,110339,58743,304,6026,bykaranteli.com
2026-09-04,CYSUSDT,bybit,38832,2747,71,8935,bykaranteli.com
2026-09-04,CYSUSDT,gate,10451,210,42,2226,bykaranteli.com
2026-09-04,DASHUSDT,aster,0,5519,2,5227,bykaranteli.com
2026-09-04,DASHUSDT,binance,341931,1117421,943,63010,bykaranteli.com
2026-09-04,DASHUSDT,bybit,112479,161391,274,19516,bykaranteli.com
2026-09-04,DASHUSDT,gate,10203,10579,44,6816,bykaranteli.com
2026-09-04,DASHUSDT,htx,5662,13519,13,11978,bykaranteli.com
2026-09-04,DASHUSDT,okx,207002,350657,449,22565,bykaranteli.com
2026-09-04,DATAIPUSDT,binance,59,0,2,34,bykaranteli.com
2026-09-04,DATAUSDT,gate,26,0,1,26,bykaranteli.com
2026-09-04,DATAUSDT,okx,19,0,1,19,bykaranteli.com
2026-09-04,DDOGUSDT,binance,11,75,3,69,bykaranteli.com
2026-09-04,DDOGUSDT,bybit,0,322,1,322,bykaranteli.com
2026-09-04,DEEPUSDT,binance,3664,54,7,2054,bykaranteli.com
2026-09-04,DEEPUSDT,bybit,1401,0,1,1401,bykaranteli.com
2026-09-04,DELLUSDT,binance,951,52554,16,42482,bykaranteli.com
2026-09-04,DELLUSDT,bybit,10055,813,3,10045,bykaranteli.com
2026-09-04,DELLUSDT,gate,41,3157,2,3157,bykaranteli.com
2026-09-04,DELLUSDT,lighter,0,26,1,26,bykaranteli.com
2026-09-04,DELLUSDT,okx,201,12839,11,6172,bykaranteli.com
2026-09-04,DELTAUSDT,aster,481,0,4,326,bykaranteli.com
2026-09-04,DELTAUSDT,gate,1461,502,7,886,bykaranteli.com
2026-09-04,DEXEUSDT,binance,8040,1099,48,1451,bykaranteli.com
2026-09-04,DEXEUSDT,bybit,19261,0,14,5855,bykaranteli.com
2026-09-04,DEXEUSDT,gate,3,0,1,3,bykaranteli.com
2026-09-04,DGAIUSDT,gate,2207,48,3,2200,bykaranteli.com
2026-09-04,DGAIUSDT,okx,3527,690,4,3156,bykaranteli.com
2026-09-04,DIAUSDT,binance,22,0,1,22,bykaranteli.com
2026-09-04,DIAUSDT,gate,0,0,1,0,bykaranteli.com
2026-09-04,DISUSDT,binance,956,0,1,956,bykaranteli.com
2026-09-04,DJTUSDT,binance,4691,0,1,4691,bykaranteli.com
2026-09-04,DODOXUSDT,binance,7245,0,8,3074,bykaranteli.com
2026-09-04,DOGEUSDT,aster,238398,0,12,74985,bykaranteli.com
2026-09-04,DOGEUSDT,binance,1522696,225971,184,702016,bykaranteli.com
2026-09-04,DOGEUSDT,bybit,444454,33184,137,154296,bykaranteli.com
2026-09-04,DOGEUSDT,gate,145604,4581,128,30642,bykaranteli.com
2026-09-04,DOGEUSDT,htx,63926,63292,22,32728,bykaranteli.com
2026-09-04,DOGEUSDT,okx,452138,66066,135,105739,bykaranteli.com
2026-09-04,DOGSUSDT,binance,1611,1905,19,1445,bykaranteli.com
2026-09-04,DOLOUSDT,binance,186,271,3,271,bykaranteli.com
2026-09-04,DOLOUSDT,bybit,950,11,2,950,bykaranteli.com
2026-09-04,DOODUSDT,binance,1010,0,2,987,bykaranteli.com
2026-09-04,DOODUSDT,bybit,1839,0,1,1839,bykaranteli.com
2026-09-04,DOSUSDT,binance,10820,594,25,3577,bykaranteli.com
2026-09-04,DOSUSDT,bybit,5875,96,20,1962,bykaranteli.com
2026-09-04,DOSUSDT,gate,14,130,2,130,bykaranteli.com
2026-09-04,DOSUSDT,okx,23600,27767,22,17178,bykaranteli.com
2026-09-04,DOTUSDT,binance,203135,11359,63,74059,bykaranteli.com
2026-09-04,DOTUSDT,bybit,56769,5,34,16459,bykaranteli.com
2026-09-04,DOTUSDT,gate,77053,0,16,45132,bykaranteli.com
2026-09-04,DOTUSDT,htx,1715,244,3,1545,bykaranteli.com
2026-09-04,DOTUSDT,lighter,37,0,1,37,bykaranteli.com
2026-09-04,DOTUSDT,okx,59581,24511,21,27872,bykaranteli.com
2026-09-04,DRAMUSDT,binance,0,270,1,270,bykaranteli.com
2026-09-04,DRAMUSDT,bybit,2844,0,2,2833,bykaranteli.com
2026-09-04,DRAMUSDT,okx,985,0,1,985,bykaranteli.com
2026-09-04,DRIFTUSDT,binance,238,0,3,181,bykaranteli.com
2026-09-04,DRIFTUSDT,gate,413,0,1,413,bykaranteli.com
2026-09-04,DUSKUSDT,binance,5323,2353,21,1916,bykaranteli.com
2026-09-04,DUSKUSDT,gate,409,0,1,409,bykaranteli.com
2026-09-04,DYDXUSDT,binance,3663,0,9,1651,bykaranteli.com
2026-09-04,DYDXUSDT,bybit,5858,0,8,2585,bykaranteli.com
2026-09-04,DYDXUSDT,gate,2053,295,4,928,bykaranteli.com
2026-09-04,DYDXUSDT,okx,1426,0,3,1315,bykaranteli.com
2026-09-04,DYMUSDT,binance,225,0,2,204,bykaranteli.com
2026-09-04,DYMUSDT,bybit,181,0,2,144,bykaranteli.com
2026-09-04,EBAYUSDT,binance,34,0,1,34,bykaranteli.com
2026-09-04,EBAYUSDT,bybit,0,575,1,575,bykaranteli.com
2026-09-04,EDENUSDT,binance,11665,1502,33,4609,bykaranteli.com
2026-09-04,EDENUSDT,bybit,915,0,1,915,bykaranteli.com
2026-09-04,EDENUSDT,okx,5126,0,6,3268,bykaranteli.com
2026-09-04,EDGEUSDT,binance,251104,215864,622,15935,bykaranteli.com
2026-09-04,EDGEUSDT,bybit,56837,36681,139,6493,bykaranteli.com
2026-09-04,EDGEUSDT,okx,105038,116790,284,9965,bykaranteli.com
2026-09-04,EDGEXUSDT,gate,1931,9451,30,4885,bykaranteli.com
2026-09-04,EDUUSDT,binance,2044,1651,18,995,bykaranteli.com
2026-09-04,EDUUSDT,bybit,0,163,1,163,bykaranteli.com
2026-09-04,EGLDUSDT,binance,67556,76026,145,9578,bykaranteli.com
2026-09-04,EGLDUSDT,bybit,17008,11677,42,4132,bykaranteli.com
2026-09-04,EGLDUSDT,gate,337,3428,5,3414,bykaranteli.com
2026-09-04,EGLDUSDT,okx,5159,7039,24,5359,bykaranteli.com
2026-09-04,EIGENUSDT,binance,43933,524,19,9889,bykaranteli.com
2026-09-04,EIGENUSDT,bybit,4489,0,8,1612,bykaranteli.com
2026-09-04,EIGENUSDT,gate,241,0,2,196,bykaranteli.com
2026-09-04,EIGENUSDT,lighter,18,0,1,18,bykaranteli.com
2026-09-04,EIGENUSDT,okx,1339,0,5,947,bykaranteli.com
2026-09-04,ELSAUSDT,binance,1464,1838,17,1005,bykaranteli.com
2026-09-04,ELSAUSDT,gate,0,25,1,25,bykaranteli.com
2026-09-04,ENAUSDT,aster,14389,0,2,13716,bykaranteli.com
2026-09-04,ENAUSDT,binance,582811,180127,273,77448,bykaranteli.com
2026-09-04,ENAUSDT,bybit,691714,24557,148,179129,bykaranteli.com
2026-09-04,ENAUSDT,gate,32068,6412,40,8727,bykaranteli.com
2026-09-04,ENAUSDT,okx,112837,123661,108,33276,bykaranteli.com
2026-09-04,ENJUSDT,binance,9000,10869,33,5014,bykaranteli.com
2026-09-04,ENJUSDT,bybit,478,970,9,538,bykaranteli.com
2026-09-04,ENJUSDT,gate,145,2,2,145,bykaranteli.com
2026-09-04,ENJUSDT,okx,0,36,2,26,bykaranteli.com
2026-09-04,ENSOUSDT,binance,6420,175,13,3353,bykaranteli.com
2026-09-04,ENSOUSDT,bybit,291,0,3,283,bykaranteli.com
2026-09-04,ENSOUSDT,gate,194,0,1,194,bykaranteli.com
2026-09-04,ENSOUSDT,okx,6366,326,11,3797,bykaranteli.com
2026-09-04,ENSUSDT,binance,30905,2862,22,9078,bykaranteli.com
2026-09-04,ENSUSDT,bybit,12796,1879,15,6605,bykaranteli.com
2026-09-04,ENSUSDT,gate,1473,0,3,936,bykaranteli.com
2026-09-04,ENSUSDT,okx,7260,17862,9,17564,bykaranteli.com
2026-09-04,EPICUSDT,binance,4830,26,10,4502,bykaranteli.com
2026-09-04,EPICUSDT,bybit,25,399,3,399,bykaranteli.com
2026-09-04,ERAUSDT,binance,1330,49,9,693,bykaranteli.com
2026-09-04,ESPORTSUSDT,aster,39,0,2,31,bykaranteli.com
2026-09-04,ESPORTSUSDT,binance,31330,0,35,10051,bykaranteli.com
2026-09-04,ESPORTSUSDT,bybit,22253,0,17,8128,bykaranteli.com
2026-09-04,ESPORTSUSDT,gate,1429,0,6,623,bykaranteli.com
2026-09-04,ESPUSDT,binance,6632,386,20,2943,bykaranteli.com
2026-09-04,ESPUSDT,bybit,75,0,2,49,bykaranteli.com
2026-09-04,ESPUSDT,gate,10217,0,4,4720,bykaranteli.com
2026-09-04,ESPUSDT,okx,0,826,3,536,bykaranteli.com
2026-09-04,ETCUSDT,binance,70162,2323,24,20449,bykaranteli.com
2026-09-04,ETCUSDT,bybit,21069,4620,19,9930,bykaranteli.com
2026-09-04,ETCUSDT,gate,27752,0,5,9969,bykaranteli.com
2026-09-04,ETCUSDT,htx,239,556,3,556,bykaranteli.com
2026-09-04,ETCUSDT,okx,85504,11192,16,16869,bykaranteli.com
2026-09-04,ETHBTCUSDT,bybit,30140,0,1,30140,bykaranteli.com
2026-09-04,ETHFIUSDT,binance,47880,2750,39,9897,bykaranteli.com
2026-09-04,ETHFIUSDT,bybit,22519,59,9,17873,bykaranteli.com
2026-09-04,ETHFIUSDT,gate,4219,0,6,3569,bykaranteli.com
2026-09-04,ETHFIUSDT,htx,0,48,1,48,bykaranteli.com
2026-09-04,ETHFIUSDT,okx,11433,46,10,3061,bykaranteli.com
2026-09-04,ETHUSDT,aster,597084,907991,67,293582,bykaranteli.com
2026-09-04,ETHUSDT,binance,25590626,10139735,920,9267900,bykaranteli.com
2026-09-04,ETHUSDT,bybit,7441598,1298494,705,1281378,bykaranteli.com
2026-09-04,ETHUSDT,deribit,135096,15,108,5537,bykaranteli.com
2026-09-04,ETHUSDT,dydx,1584337,1501,151,123798,bykaranteli.com
2026-09-04,ETHUSDT,gate,12598901,5112270,1841,100827,bykaranteli.com
2026-09-04,ETHUSDT,htx,8322625,1223609,532,4998699,bykaranteli.com
2026-09-04,ETHUSDT,lighter,2777636,27258,189,240427,bykaranteli.com
2026-09-04,ETHUSDT,okx,1697879,3443390,633,796102,bykaranteli.com
2026-09-04,ETHWUSDT,binance,206,31,4,192,bykaranteli.com
2026-09-04,ETHWUSDT,okx,2800,0,2,1723,bykaranteli.com
2026-09-04,EULUSDT,binance,1274,0,9,578,bykaranteli.com
2026-09-04,EULUSDT,gate,119,64,4,64,bykaranteli.com
2026-09-04,EURUSDUSDT,lighter,169,0,1,169,bykaranteli.com
2026-09-04,EVAAUSDT,aster,37,0,1,37,bykaranteli.com
2026-09-04,EVAAUSDT,binance,1963,0,9,803,bykaranteli.com
2026-09-04,EVAAUSDT,gate,382,43,5,297,bykaranteli.com
2026-09-04,EWJUSDT,binance,0,10270,1,10270,bykaranteli.com
2026-09-04,EWJUSDT,okx,0,1309,1,1309,bykaranteli.com
2026-09-04,EWYUSDT,binance,0,9407,5,8322,bykaranteli.com
2026-09-04,EWYUSDT,gate,0,39,1,39,bykaranteli.com
2026-09-04,EWYUSDT,okx,0,62352,4,56937,bykaranteli.com
2026-09-04,EWZUSDT,bybit,11,0,1,11,bykaranteli.com
2026-09-04,EWZUSDT,okx,0,27,1,27,bykaranteli.com
2026-09-04,FARTCOINUSDT,binance,49650,1515,62,7563,bykaranteli.com
2026-09-04,FARTCOINUSDT,bybit,167070,22902,159,9839,bykaranteli.com
2026-09-04,FARTCOINUSDT,gate,26731,3425,31,17417,bykaranteli.com
2026-09-04,FARTCOINUSDT,htx,1160,0,2,1047,bykaranteli.com
2026-09-04,FARTCOINUSDT,lighter,190,0,4,150,bykaranteli.com
2026-09-04,FARTCOINUSDT,okx,1716,117,11,591,bykaranteli.com
2026-09-04,FETUSDT,binance,33606,1542,32,5041,bykaranteli.com
2026-09-04,FETUSDT,gate,4523,0,3,3395,bykaranteli.com
2026-09-04,FFUSDT,binance,8529,6421,47,2458,bykaranteli.com
2026-09-04,FFUSDT,bybit,1057,3858,14,2230,bykaranteli.com
2026-09-04,FFUSDT,gate,992,34,6,597,bykaranteli.com
2026-09-04,FHEUSDT,binance,1632,0,1,1632,bykaranteli.com
2026-09-04,FHEUSDT,bybit,132,0,3,81,bykaranteli.com
2026-09-04,FIDAUSDT,binance,1627,25,5,968,bykaranteli.com
2026-09-04,FIDAUSDT,gate,88,0,1,88,bykaranteli.com
2026-09-04,FIGHTUSDT,binance,2088,0,4,899,bykaranteli.com
2026-09-04,FIGHTUSDT,bybit,5,0,1,5,bykaranteli.com
2026-09-04,FILUSDT,aster,8331,0,1,8331,bykaranteli.com
2026-09-04,FILUSDT,binance,451343,14838,77,166478,bykaranteli.com
2026-09-04,FILUSDT,bybit,52371,0,18,22503,bykaranteli.com
2026-09-04,FILUSDT,dydx,326,0,1,326,bykaranteli.com
2026-09-04,FILUSDT,gate,23034,0,45,3757,bykaranteli.com
2026-09-04,FILUSDT,htx,13788,108,11,9271,bykaranteli.com
2026-09-04,FILUSDT,okx,104836,4128,53,36000,bykaranteli.com
2026-09-04,FLNCUSDT,binance,359,0,3,146,bykaranteli.com
2026-09-04,FLNCUSDT,okx,354,0,1,354,bykaranteli.com
2026-09-04,FLOCKUSDT,aster,0,1056,2,550,bykaranteli.com
2026-09-04,FLOCKUSDT,binance,456999,450448,949,8553,bykaranteli.com
2026-09-04,FLOCKUSDT,bybit,118949,109162,365,10009,bykaranteli.com
