exchange,symbol,status,listing_known,first_seen_at,delisted_at,source
gate,FIGHTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,LAYERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,LINKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FHEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,DYDXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,DATAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TREEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SUPERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FLNCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FLRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ALPINEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BLESSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,POLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FLOCKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FLOKIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,POLYMARKETUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CMIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COAIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COFUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COHRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HUMAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MPWRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,THEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CKBUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KATUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KBHLDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KBLAMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MRKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FIDAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,IRYSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NESUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KWEBUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PEPEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SOXLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NEURALINKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GEELYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PDDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PUMPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AVNTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HNTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
bingx,SCRTUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-08-25T12:52:09.128Z,bykaranteli.com
gate,FLUIDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,EWZUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PENGUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KALSHIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PTBUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ORCAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TJXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ORDIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TWLOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CVXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,WENUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KSTRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TSTBSCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KITEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HEMIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,USD1USDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AMGNUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AMKRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ROBOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SAGAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SAHARAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,METUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CATIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SAMSUNGEMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SANDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,USTCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SAPIENUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SATSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ENJUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AIXBTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,LRCXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FOGOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,VIRTUALUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PEPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,USUALUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,VRTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SKHYNIXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NOCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KOMAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AVGOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SIGNUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ALICEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SUSHIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PAXGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SUIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HSBCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KNCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,0GUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,WLFIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,EVAAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KLACUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,LMTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HYUNDAIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NAORISUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NAS100USDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TSLAXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,UMAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ASXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COOKIEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HOODXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
bingx,TCCUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-07-27T12:52:08.322Z,bykaranteli.com
gate,MOVRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ROKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ROKUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,RONUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ROSEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TENCENTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ENSOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FLEXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SOMIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SONICUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NEWTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MCDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NFLXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,KORUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HFTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GMTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,IBMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ICNTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CRVUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PFEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AXSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CFXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AKESOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AKEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FARTCOINUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COSTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,COTIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ENSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,LSKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AIAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NOWUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GUAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,DOGSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,OPENAIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NXTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MUBARAKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MUFGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CARVUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,C98USDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,USUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TRBUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BANDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,APRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,APTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MRVLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,POPCATUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,POPMARTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SOLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GDXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SOLVUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GRIFFAINUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MMTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CRCLXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CRDOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,RDWUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,RENDERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TLTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GRASSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,IAUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SONYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SOONUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TOSHIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ALCHUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,RIFUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,AUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PROSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BSBUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BSPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,USARUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,US2000USDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BWXTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BASEDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MERLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NEEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,NEOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,JELLYJELLYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,DOLOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MINIMAXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TUTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BTGOONUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-09-04T07:52:04.247Z,bykaranteli.com
gate,BTRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BTWUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GOOGLXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FOLKSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TSEMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,EURUSDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ETCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SLPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SLVONUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-09-04T07:52:04.247Z,bykaranteli.com
gate,SLXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SMCIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SMHUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MTLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MARUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MASKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MAVIAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,RIVERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,HPSPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TACUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TRUSTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,DELLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,DEXEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,VETUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,OPGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,OPNUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SUNUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BATUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
bingx,GMEROBINHOODUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-08-25T12:52:09.128Z,bykaranteli.com
gate,ARUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CRMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ACTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ACUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ADIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BABYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BACUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BANANAS31USDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CHZUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CHEEMSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CHILLGUYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CROUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,FUTUONUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,SOXXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GUNUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,MNTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,GVZUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,ANKRUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,PAYPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TRUMPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,STRCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,STRKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TOWNSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,TRAHKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,BAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CETUSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
gate,CFGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BEUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,ORCLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,COPPERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,QCOMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,CHZUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,FLEXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TZAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,CRWDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,HDUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,APTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,HUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,HYUNDAIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TSLAXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,ALGOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,FLNCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,ETHUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,DOTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,DRAMUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,EWYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,QQQUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,ASTSUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,LRCXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,USOILUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,UVXYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BONKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,NOKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,FARTCOINUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,MUUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,KLACUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,VELVETUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,ETHFIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,WIFUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TTWOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BNCUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,EBAYUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,JSTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,FWDIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,SNDKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,SNOWUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,MSFTUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,MUUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,INTWUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,MINIMAXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,MYXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,PAXGUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,CRCLXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
bingx,VANRYUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-08-06T12:52:08.412Z,bykaranteli.com
bingx,VINEUSDT,delisted,0,2026-07-23T13:55:28.668Z,2026-08-20T12:52:14.369Z,bykaranteli.com
htx,TERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TIAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TQQQUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TRUMPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,TRXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,HK1810USDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,AMATUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BANKUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,UNIUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BBXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,UBERUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,PANWUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,IRENUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BILLUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,BABAUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,NFLXUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,XRPUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,ZECUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,VUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,AVGOUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,NBISUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
htx,UBUSDT,listed,0,2026-07-23T13:55:28.668Z,,bykaranteli.com
